ID,TARGET,PREDICTION
14221,0,0.3919773
14222,0,0.37085268
14224,0,0.37085268
14226,0,0.37380224
14227,0,0.38051483
14228,0,0.37085268
14229,0,0.37394074
14230,0,0.37358654
14233,0,0.41432855
14239,0,0.37085268
14241,0,0.3736181
14242,0,0.3734979
14246,0,0.37394947
14250,0,0.37358654
14252,0,0.37085268
14253,0,0.37085268
14258,0,0.37105003
14261,0,0.3750531
14266,0,0.37508982
14268,0,0.3746715
14272,0,0.3741639
14273,0,0.37753236
14277,0,0.37309566
14279,0,0.37085268
14281,0,0.37100542
14283,1,0.37611336
14285,0,0.37897506
14286,0,0.41609952
14287,0,0.37188375
14294,0,0.37105003
14295,0,0.37085268
14296,0,0.37085268
14299,0,0.3742396
14300,0,0.376603
14301,0,0.37358654
14302,0,0.37100542
14304,0,0.37085268
14306,0,0.37103325
14307,0,0.37085268
14310,0,0.41001672
14311,0,0.3786081
14314,0,0.37085268
14317,1,0.41432855
14318,0,0.37358654
14320,0,0.40315363
14325,0,0.37305093
14326,0,0.37309566
14328,0,0.37358654
14329,0,0.37869257
14330,0,0.37732297
14331,0,0.37365258
14333,0,0.37959692
14335,0,0.37896812
14336,0,0.37358654
14338,0,0.4146231
14344,0,0.37361583
14345,0,0.37301424
14346,0,0.37912607
14347,0,0.37573475
14348,1,0.37443772
14350,0,0.3757191
14357,0,0.37354264
14359,0,0.3768833
14361,0,0.3755375
14364,0,0.37085268
14365,0,0.37869257
14367,0,0.37435165
14368,0,0.37085268
14371,1,0.3742396
14372,0,0.37358654
14374,0,0.3784073
14377,0,0.37435165
14378,0,0.3714723
14379,0,0.37085268
14380,0,0.37384313
14382,0,0.3774997
14386,0,0.378822
14388,0,0.37422478
14389,0,0.42240602
14390,0,0.3714723
14391,0,0.41323245
14392,0,0.37573704
14393,0,0.38333648
14394,0,0.37089726
14395,0,0.37085268
14398,0,0.37354264
14399,0,0.38389775
14402,1,0.41264778
14404,0,0.37305093
14405,0,0.37085268
14407,0,0.37223303
14410,0,0.37085268
14411,0,0.3833207
14413,0,0.41249904
14417,0,0.37358654
14421,0,0.3814527
14423,0,0.38120225
14425,0,0.37085268
14426,0,0.37085268
14427,0,0.37578616
14428,0,0.39005706
14429,0,0.37085268
14431,0,0.41614044
14432,0,0.37358654
14433,1,0.37897506
14435,0,0.379529
14437,0,0.37358654
14442,0,0.37309566
14444,0,0.39714605
14447,0,0.3994571
14449,0,0.37806812
14450,0,0.37085268
14451,0,0.37085268
14454,1,0.41082558
14456,0,0.37108666
14457,0,0.37916297
14458,0,0.38223282
14460,0,0.37358654
14461,0,0.37104204
14463,0,0.3803663
14465,0,0.3789268
14467,0,0.37869257
14468,0,0.37103325
14469,0,0.37354264
14470,0,0.37085268
14471,0,0.37105003
14473,0,0.37522355
14475,0,0.37108666
14478,0,0.37085268
14480,0,0.37358654
14481,0,0.37836608
14484,0,0.37085268
14485,0,0.37358654
14487,0,0.37806812
14488,0,0.3790811
14490,0,0.37085268
14491,0,0.42083466
14495,0,0.37085268
14496,0,0.37887177
14501,0,0.37085268
14505,0,0.37394074
14507,0,0.3789268
14509,0,0.37358654
14512,0,0.38268912
14513,0,0.39013207
14514,0,0.37358654
14515,0,0.3716841
14517,0,0.37806812
14518,0,0.38375074
14520,0,0.3716841
14524,0,0.37766916
14526,0,0.41800246
14528,0,0.37085268
14531,0,0.37085268
14532,0,0.3759252
14534,0,0.37085268
14535,0,0.37358654
14536,0,0.3740581
14541,0,0.3759148
14543,0,0.37309566
14545,0,0.37394074
14546,0,0.37105003
14547,0,0.3949651
14548,0,0.3939896
14549,0,0.3715089
14550,0,0.37414017
14551,0,0.4210657
14552,0,0.37354264
14554,0,0.37593323
14555,0,0.40543532
14559,0,0.37085268
14560,0,0.37085268
14563,0,0.3715089
14565,0,0.3736181
14567,1,0.37455127
14570,0,0.37085268
14571,0,0.37085268
14572,0,0.37085268
14576,0,0.37606853
14577,0,0.41614044
14582,0,0.37451407
14584,0,0.37358654
14585,0,0.37085268
14586,0,0.38395417
14589,0,0.3714723
14590,0,0.37663487
14591,0,0.4148941
14592,0,0.37085268
14593,0,0.37431493
14595,0,0.40562987
14598,0,0.37085268
14599,0,0.37358654
14602,0,0.41264778
14604,0,0.37601694
14605,0,0.37309566
14609,0,0.3715089
14613,0,0.37435165
14614,0,0.3742396
14615,0,0.42325336
14617,0,0.37085268
14618,0,0.40555066
14619,0,0.37085268
14620,0,0.3714723
14621,0,0.38358587
14622,0,0.37647566
14629,0,0.37358654
14630,0,0.39512882
14634,0,0.37354264
14635,0,0.37085268
14638,0,0.3731615
14639,0,0.37827215
14643,0,0.3715089
14644,0,0.3805617
14646,0,0.37085268
14649,0,0.37105003
14656,0,0.37085268
14657,1,0.39670354
14658,0,0.3834668
14659,0,0.37996453
14662,0,0.37085268
14663,0,0.37358654
14664,0,0.37365258
14665,0,0.37305093
14666,0,0.3714723
14667,0,0.42598933
14672,1,0.42254776
14673,0,0.37439474
14674,0,0.37358654
14675,0,0.3789268
14676,0,0.37399307
14678,0,0.37085268
14680,0,0.37435624
14681,1,0.3956773
14684,0,0.3736181
14685,0,0.3715089
14686,0,0.3774997
14688,0,0.37890524
14689,0,0.37358654
14691,0,0.38242626
14692,0,0.37390405
14695,0,0.37387893
14698,0,0.38038206
14701,0,0.38912496
14702,0,0.3714723
14710,0,0.39465582
14713,0,0.37085268
14714,0,0.3734979
14715,0,0.37508982
14717,0,0.37806812
14718,0,0.37869257
14722,0,0.42033216
14723,0,0.38060504
14726,0,0.37812307
14727,0,0.37381417
14728,0,0.4083817
14732,0,0.37351695
14733,0,0.38374376
14741,0,0.3834668
14742,0,0.40208405
14747,0,0.37394947
14748,0,0.37394947
14751,0,0.4236215
14754,1,0.42099175
14755,0,0.37085268
14757,0,0.37378442
14761,0,0.37085268
14762,0,0.37085268
14763,0,0.37358654
14764,0,0.38129842
14765,0,0.37687606
14767,0,0.37085268
14769,0,0.37309566
14770,0,0.37687606
14771,0,0.3834668
14772,0,0.37597004
14773,0,0.41432855
14774,1,0.4215063
14776,0,0.38448557
14778,0,0.37358654
14780,0,0.3777905
14782,0,0.42330167
14786,0,0.3745525
14789,0,0.37869257
14790,0,0.3732509
14791,0,0.37806812
14792,0,0.37085268
14794,0,0.37365258
14795,0,0.3715089
14796,0,0.37358654
14797,0,0.37869257
14800,0,0.37305093
14801,0,0.37105003
14802,0,0.37103325
14803,0,0.37665236
14804,0,0.37664422
14805,0,0.37435165
14806,0,0.37358654
14807,0,0.3790811
14810,0,0.3774997
14811,0,0.38208702
14812,0,0.37161937
14813,1,0.37812307
14814,0,0.37869257
14815,0,0.37394947
14817,0,0.37103325
14818,0,0.37309566
14819,0,0.37122616
14820,0,0.37358654
14822,0,0.37483898
14823,0,0.37085268
14824,0,0.37085268
14825,0,0.37358654
14826,0,0.37085268
14827,0,0.37305093
14829,0,0.37635678
14830,0,0.37358654
14831,0,0.37085268
14833,0,0.37104204
14834,1,0.540955
14836,0,0.3714723
14839,0,0.37356016
14840,0,0.40516913
14842,0,0.41800246
14844,0,0.37085268
14845,0,0.37122616
14851,0,0.37625158
14854,0,0.37358654
14857,0,0.37518626
14860,0,0.37104204
14862,0,0.38924277
14863,0,0.41665798
14865,0,0.3953634
14866,0,0.3834668
14867,0,0.3776061
14869,0,0.37085268
14871,0,0.38660118
14872,0,0.37309566
14873,0,0.37305093
14875,0,0.37350592
14876,0,0.39050943
14877,0,0.37301424
14878,0,0.37827215
14880,0,0.37085268
14881,0,0.3740581
14885,0,0.3712198
14886,0,0.378008
14890,0,0.37468737
14892,0,0.39390847
14893,0,0.37085268
14895,0,0.37358654
14898,0,0.37358654
14900,0,0.37309566
14902,1,0.38389343
14904,0,0.37108666
14906,1,0.3736181
14907,0,0.37085268
14908,0,0.3799087
14909,0,0.37085268
14910,0,0.37085268
14914,1,0.3833207
14916,0,0.37165415
14917,0,0.37705797
14918,0,0.37358654
14923,0,0.37358654
14929,0,0.37912607
14930,0,0.37085268
14932,0,0.37430963
14934,0,0.3758321
14938,0,0.4140897
14940,0,0.37358654
14941,0,0.37085268
14942,0,0.37358654
14943,0,0.4083817
14944,0,0.38204908
14945,0,0.37389597
14946,0,0.37601694
14947,0,0.37085268
14951,0,0.37309566
14952,0,0.37085268
14955,0,0.37394947
14956,0,0.37105003
14963,0,0.37358654
14966,0,0.37305093
14968,0,0.37085268
14969,0,0.3734488
14974,0,0.42162195
14975,0,0.37085268
14977,0,0.37085268
14979,0,0.37354264
14984,0,0.38237026
14985,0,0.37593323
14988,1,0.3753739
14989,0,0.3741639
14992,0,0.38044885
14995,0,0.38384917
14996,0,0.37085268
14997,0,0.37085268
14999,0,0.37315392
15002,0,0.37085268
15003,0,0.37358654
15005,0,0.3713281
15006,0,0.3837137
15010,0,0.37085268
15015,0,0.37641576
15016,0,0.4236215
15017,0,0.37085268
15018,0,0.37085268
15020,0,0.37085268
15022,1,0.42404315
15023,0,0.37105003
15025,0,0.37105003
15026,0,0.37085268
15027,0,0.3714723
15030,0,0.38335028
15031,0,0.37085268
15033,0,0.37108666
15034,0,0.37085268
15036,0,0.42122447
15038,0,0.3789268
15042,0,0.37104204
15046,0,0.38245073
15047,0,0.42283705
15049,0,0.37605238
15050,0,0.37390405
15059,0,0.37129146
15060,0,0.37309566
15061,0,0.3774183
15062,1,0.41222337
15063,0,0.37365258
15064,0,0.37358654
15066,0,0.37085268
15067,0,0.37085268
15071,0,0.37105003
15072,0,0.37309566
15073,0,0.3953634
15074,0,0.374401
15076,0,0.374401
15082,0,0.37405843
15083,0,0.37358654
15093,0,0.37085268
15096,0,0.37085268
15097,0,0.37358654
15098,0,0.37597004
15101,0,0.37490943
15102,0,0.380151
15103,0,0.37085268
15104,0,0.38015455
15107,0,0.37897506
15109,0,0.37309566
15114,1,0.4041793
15122,0,0.37108666
15124,0,0.37108666
15125,0,0.37085268
15127,0,0.38103062
15129,0,0.37565157
15130,0,0.37085268
15131,0,0.38258737
15135,0,0.37341753
15136,0,0.37464952
15142,0,0.37358654
15143,0,0.3714723
15150,0,0.3715089
15156,0,0.37394947
15157,0,0.3788079
15159,0,0.37687606
15162,0,0.40804553
15163,0,0.37104204
15167,0,0.37305093
15169,0,0.4002186
15173,0,0.4083817
15174,0,0.37687606
15175,0,0.3753739
15176,0,0.37085268
15177,0,0.3714723
15179,0,0.3767663
15180,0,0.37320495
15181,0,0.37851033
15186,0,0.38002634
15188,0,0.42434835
15191,0,0.37791082
15194,0,0.38263673
15195,0,0.37321323
15197,0,0.37687606
15200,0,0.3759252
15202,0,0.37387893
15203,0,0.37791842
15204,0,0.37108666
15205,0,0.37390405
15207,0,0.38330007
15210,0,0.37612203
15212,0,0.3715089
15215,0,0.3736181
15218,0,0.37085268
15227,0,0.37085268
15229,0,0.37358654
15235,0,0.41319743
15240,0,0.37403536
15242,0,0.37085268
15243,0,0.37305894
15244,0,0.37085268
15245,0,0.37354264
15246,0,0.37398592
15250,0,0.37305093
15251,0,0.37085268
15254,0,0.3736181
15255,0,0.37085268
15257,0,0.422004
15258,0,0.37309566
15259,0,0.37228453
15260,0,0.3793435
15261,1,0.38348395
15262,0,0.37358654
15263,0,0.37806812
15264,0,0.4083817
15265,0,0.37806812
15267,0,0.37085268
15268,0,0.37085268
15269,0,0.37085268
15272,0,0.37869257
15273,0,0.37435165
15275,0,0.38718492
15276,0,0.4207587
15277,0,0.37483898
15278,0,0.3775078
15280,0,0.37085268
15287,0,0.37309566
15289,0,0.37394947
15293,0,0.3774997
15295,0,0.37358654
15297,0,0.37869257
15301,0,0.3737424
15304,0,0.37085268
15309,0,0.37085268
15310,0,0.37488022
15311,0,0.41270563
15313,0,0.3834668
15315,0,0.37129146
15316,0,0.37806812
15317,0,0.37358654
15318,0,0.37991512
15321,0,0.40982983
15323,0,0.37358654
15326,0,0.37085268
15329,0,0.3745041
15330,0,0.37358654
15331,0,0.37770185
15332,0,0.3992829
15333,0,0.41432855
15336,0,0.37100542
15337,0,0.38056102
15338,0,0.37104204
15341,0,0.3714723
15344,0,0.3714723
15345,0,0.37358654
15349,0,0.38283926
15351,0,0.3941205
15353,0,0.37358654
15354,0,0.37305093
15355,0,0.37085268
15356,0,0.3734979
15358,0,0.4194652
15360,0,0.38287967
15362,0,0.42162195
15364,0,0.42434835
15366,0,0.37358654
15367,0,0.3774997
15369,0,0.37085268
15371,0,0.37959692
15372,0,0.37085268
15373,0,0.38987255
15375,0,0.37653336
15377,0,0.37858635
15378,0,0.37305894
15381,0,0.37358654
15383,0,0.37394074
15384,0,0.37721512
15385,0,0.40743598
15386,0,0.37316832
15389,0,0.37567803
15392,0,0.37878677
15396,0,0.37085268
15404,0,0.37592134
15405,0,0.41264778
15406,0,0.37085268
15412,0,0.37851033
15414,0,0.37129146
15416,0,0.379118
15423,0,0.37104204
15424,0,0.4204825
15425,0,0.37085268
15426,0,0.37309566
15429,0,0.37129146
15430,0,0.37309566
15431,0,0.3771413
15437,0,0.4249588
15438,0,0.37085268
15439,0,0.3771749
15441,0,0.37398592
15442,0,0.4075218
15443,1,0.42162195
15445,0,0.37731758
15446,0,0.37085268
15447,0,0.40833277
15449,0,0.42322358
15451,0,0.37165415
15453,0,0.37869257
15456,0,0.37100542
15457,0,0.4083817
15458,0,0.37085268
15460,0,0.37341753
15463,0,0.37394947
15464,0,0.37085268
15466,0,0.37105003
15467,0,0.37394074
15472,0,0.37103325
15474,0,0.37085268
15477,0,0.39696497
15480,0,0.37358654
15482,0,0.37085268
15485,0,0.37806812
15488,0,0.37358654
15491,0,0.37085268
15492,0,0.37358654
15496,1,0.40605292
15499,0,0.3793066
15503,0,0.37438494
15508,0,0.3953634
15511,0,0.37354264
15514,0,0.37354264
15521,0,0.41319427
15527,0,0.37394074
15528,0,0.37358654
15530,0,0.37434566
15532,0,0.37472183
15535,0,0.376603
15538,0,0.37573704
15541,0,0.37085268
15545,0,0.37354264
15547,0,0.37358654
15549,0,0.37358654
15551,0,0.37327787
15552,1,0.40921825
15553,0,0.37418702
15555,0,0.37358654
15557,0,0.37305894
15558,0,0.37948596
15561,0,0.4236215
15563,0,0.37305093
15568,0,0.37085268
15571,0,0.3736181
15572,0,0.37105003
15573,0,0.379118
15574,1,0.3976178
15582,0,0.383772
15583,0,0.3721014
15586,0,0.41215423
15588,1,0.37165415
15590,0,0.37358654
15591,0,0.37085268
15592,0,0.42021364
15593,0,0.38361478
15594,0,0.37358654
15595,0,0.40182018
15596,0,0.3736181
15597,0,0.37482587
15603,0,0.3834668
15604,0,0.37504506
15605,0,0.37305093
15606,0,0.37687606
15609,0,0.37733915
15610,0,0.38375074
15611,0,0.4236215
15617,0,0.37085268
15618,0,0.38389775
15623,0,0.39326218
15628,0,0.37309566
15629,0,0.3777816
15631,0,0.37510473
15634,0,0.37105003
15635,0,0.3834668
15640,0,0.41875324
15645,0,0.3742396
15646,0,0.38119522
15647,0,0.37358654
15648,1,0.38838586
15650,0,0.37354264
15652,0,0.37746912
15653,0,0.37085268
15655,0,0.37085268
15659,0,0.37182477
15660,0,0.40536138
15661,0,0.4207587
15662,0,0.37766993
15668,0,0.38777837
15669,0,0.37115917
15670,0,0.37443772
15671,0,0.37358654
15673,0,0.37358654
15675,0,0.37850228
15679,0,0.37365195
15680,0,0.37103325
15681,0,0.37305093
15687,0,0.37085268
15688,0,0.3742396
15689,0,0.37897506
15690,0,0.39050943
15692,0,0.37105003
15693,0,0.37085268
15695,0,0.37108666
15697,0,0.37991512
15698,0,0.42394975
15700,0,0.3774997
15702,0,0.37358654
15704,0,0.37085268
15707,0,0.3740581
15708,0,0.37837708
15709,0,0.37735236
15710,0,0.3714723
15712,0,0.37108666
15714,0,0.37129146
15716,0,0.37869257
15720,0,0.37085268
15721,0,0.37085268
15722,0,0.37598014
15723,0,0.37309566
15725,0,0.37085268
15728,0,0.3792367
15731,0,0.37358654
15735,0,0.3714723
15736,0,0.37390405
15737,0,0.37448427
15738,0,0.3734488
15739,0,0.37851033
15741,0,0.37837708
15742,0,0.37369698
15744,0,0.37358654
15745,0,0.37365258
15746,0,0.37394074
15747,0,0.3774997
15749,0,0.37105003
15751,0,0.37105003
15753,0,0.38389775
15757,0,0.37105003
15758,0,0.37358654
15759,0,0.3714723
15760,0,0.37085268
15766,0,0.4083817
15767,0,0.37358654
15770,0,0.37730554
15773,0,0.37309566
15774,0,0.3953634
15775,0,0.37398592
15778,0,0.3834668
15779,0,0.37085268
15780,0,0.37390405
15781,0,0.37358654
15783,0,0.3774997
15784,0,0.37085268
15789,0,0.37991512
15791,0,0.37129146
15793,0,0.39118
15798,0,0.39392403
15799,0,0.3715089
15801,0,0.37959692
15802,1,0.37959692
15804,0,0.37572128
15810,0,0.37085268
15811,0,0.37252524
15813,0,0.379118
15816,0,0.3732795
15817,0,0.37085268
15820,0,0.39001808
15823,0,0.37305093
15824,0,0.37309566
15826,0,0.3956773
15827,0,0.3837137
15830,0,0.3774845
15840,0,0.37687606
15842,0,0.37884402
15843,0,0.37108666
15844,0,0.3759252
15846,0,0.38416493
15847,0,0.37305894
15849,0,0.3714723
15850,0,0.3822913
15852,0,0.3793435
15853,0,0.37309566
15855,0,0.3759252
15856,0,0.3714723
15866,0,0.37085268
15868,1,0.37869257
15870,1,0.3835135
15873,0,0.3750538
15874,0,0.37483898
15877,0,0.41366008
15882,0,0.37358654
15884,0,0.37522355
15885,0,0.37735492
15887,0,0.37089726
15889,0,0.37699622
15893,0,0.41487643
15895,0,0.37731758
15896,0,0.38375074
15901,0,0.3714723
15905,0,0.37778446
15906,0,0.3713281
15910,0,0.40563765
15912,0,0.37354264
15913,0,0.37085268
15914,0,0.37341753
15918,0,0.42102224
15919,0,0.37461767
15921,0,0.37573475
15928,0,0.37085268
15929,0,0.37510574
15930,0,0.3736181
15931,0,0.3857264
15932,0,0.37085268
15934,0,0.37435445
15935,0,0.37129146
15936,0,0.3714723
15937,0,0.37894994
15945,0,0.3833371
15947,0,0.37897506
15949,0,0.37394947
15950,0,0.37350592
15951,0,0.37358654
15954,0,0.37104204
15956,0,0.37085268
15957,0,0.37085268
15959,0,0.3742396
15962,0,0.37305093
15964,0,0.37897506
15966,0,0.37358654
15967,0,0.37350592
15968,0,0.37085268
15969,0,0.37309566
15975,0,0.37085268
15978,0,0.37593323
15979,0,0.37110046
15982,0,0.37897506
15983,0,0.37435165
15984,0,0.41527596
15986,0,0.3714723
15987,0,0.37404075
15988,0,0.3768139
15989,0,0.39535895
15990,1,0.3811041
15991,0,0.37322912
15996,0,0.37105003
15998,0,0.37085268
16000,0,0.39578065
16001,0,0.39533427
16002,0,0.3739735
16004,0,0.37085268
16007,0,0.37806812
16008,0,0.4193195
16010,0,0.41249904
16011,0,0.38389775
16013,0,0.39001808
16014,0,0.37108666
16019,0,0.37085268
16020,0,0.3786908
16026,0,0.38595417
16029,0,0.37454727
16030,0,0.3736181
16031,0,0.37104204
16032,0,0.37129146
16033,0,0.4025954
16034,0,0.37671113
16036,0,0.37273452
16039,0,0.37085268
16043,0,0.3736181
16044,0,0.37085268
16045,0,0.37105003
16048,0,0.37354264
16050,0,0.38742548
16051,0,0.37085268
16052,0,0.383086
16061,0,0.3736181
16062,0,0.37394947
16063,0,0.37358654
16069,0,0.37575403
16071,0,0.3953634
16073,0,0.37085268
16074,0,0.37912607
16078,0,0.41432855
16081,0,0.37354264
16083,0,0.37573704
16084,0,0.37697354
16087,0,0.377751
16089,0,0.37358654
16090,0,0.377665
16093,0,0.37105003
16094,0,0.37358654
16096,0,0.3759148
16097,0,0.37869257
16098,0,0.37085268
16099,0,0.40815753
16103,0,0.37508982
16104,0,0.42033216
16107,0,0.37089726
16112,0,0.3739735
16115,0,0.37085268
16118,0,0.41227242
16119,0,0.37105003
16120,0,0.37447512
16121,1,0.4083817
16122,0,0.3956773
16123,0,0.3942358
16127,0,0.38459072
16129,1,0.39582562
16134,0,0.37358654
16135,0,0.3734979
16136,0,0.41227242
16137,0,0.3774997
16138,0,0.41227242
16141,0,0.37358654
16142,0,0.37085268
16143,0,0.37910727
16145,0,0.38283926
16147,0,0.4232258
16148,0,0.37869257
16149,0,0.37394947
16150,0,0.37178275
16151,0,0.3726784
16153,0,0.37612203
16156,0,0.3850544
16157,0,0.37085268
16163,0,0.38290733
16166,0,0.37085268
16167,0,0.37085268
16168,0,0.37806812
16169,0,0.37085268
16174,0,0.3711958
16177,0,0.37085268
16180,0,0.37389597
16181,0,0.39617836
16184,0,0.37085268
16185,0,0.37305894
16186,0,0.37467748
16188,0,0.37085268
16191,0,0.37105003
16192,0,0.37427622
16193,0,0.3759252
16195,0,0.41573402
16197,0,0.37350592
16198,0,0.37085268
16199,0,0.3714723
16201,0,0.3765048
16202,0,0.37085268
16208,0,0.39544293
16209,0,0.39475048
16210,0,0.38504124
16212,0,0.41264778
16216,1,0.4083817
16217,0,0.3767663
16219,0,0.3794352
16220,0,0.37301424
16221,0,0.37394947
16223,1,0.42039236
16225,1,0.38742164
16226,0,0.37573704
16235,0,0.37108666
16237,0,0.37350592
16238,0,0.3891279
16240,0,0.37424022
16241,0,0.37085268
16243,0,0.3834668
16244,0,0.37085268
16248,0,0.37085268
16252,0,0.37394947
16256,0,0.37305093
16258,0,0.37806812
16261,0,0.3836054
16263,1,0.38375074
16266,0,0.37886173
16267,0,0.4154898
16269,0,0.4106176
16272,0,0.37378186
16274,0,0.40820307
16276,0,0.41249904
16277,0,0.4148941
16278,0,0.37687606
16281,0,0.37452906
16283,0,0.37085268
16288,0,0.37394947
16290,0,0.37893814
16292,0,0.37085268
16293,0,0.37089726
16297,1,0.4209582
16298,0,0.37085268
16299,0,0.3953634
16302,0,0.37514248
16309,0,0.3715089
16310,0,0.37085268
16311,0,0.38283926
16312,0,0.37358654
16314,0,0.37309566
16317,0,0.37105003
16318,0,0.37394947
16319,0,0.3742396
16320,0,0.37381417
16323,0,0.4054015
16325,0,0.37573704
16327,0,0.37085268
16328,0,0.37358654
16330,0,0.37305093
16340,0,0.37529245
16341,0,0.37305093
16342,0,0.37442774
16343,1,0.43195432
16349,0,0.37435165
16350,0,0.3953634
16351,0,0.37309566
16352,0,0.37406218
16353,0,0.3715089
16354,0,0.37108666
16355,0,0.3715089
16359,0,0.37085268
16363,0,0.3773098
16365,0,0.37806812
16367,0,0.37085268
16369,0,0.3923685
16370,0,0.37100542
16372,0,0.38991663
16373,0,0.37806812
16376,0,0.37100542
16377,0,0.37358654
16378,0,0.37556896
16379,0,0.4083206
16380,0,0.37666488
16381,0,0.42007068
16382,0,0.37085268
16384,0,0.3772028
16385,0,0.37309566
16387,0,0.37104204
16388,0,0.37281305
16389,0,0.38107136
16391,0,0.37358654
16392,0,0.37108666
16394,0,0.37085268
16397,0,0.37897506
16399,0,0.37334344
16401,0,0.37108666
16402,0,0.37108666
16404,0,0.37358654
16406,0,0.3795905
16409,0,0.41071174
16410,0,0.37872946
16412,0,0.3740581
16413,0,0.37361583
16414,0,0.37085268
16417,0,0.37611336
16421,0,0.4239193
16423,0,0.37195358
16426,0,0.3788794
16427,0,0.38257852
16428,0,0.3774997
16432,0,0.37806812
16434,0,0.37085268
16436,0,0.37897506
16440,0,0.37105003
16441,0,0.3956773
16442,0,0.37597004
16444,0,0.37753236
16445,0,0.37085268
16446,0,0.3740581
16447,0,0.3953634
16452,0,0.37457138
16455,0,0.37100542
16456,0,0.37358654
16459,0,0.37108666
16464,0,0.37085268
16465,0,0.3835017
16466,0,0.37325972
16467,0,0.3956773
16469,0,0.37085268
16470,0,0.3753291
16474,0,0.37085268
16478,0,0.37518626
16479,0,0.381056
16483,0,0.37394947
16486,0,0.3739222
16487,0,0.37085268
16488,0,0.37085268
16489,0,0.37573704
16490,0,0.37428284
16491,0,0.37358654
16492,0,0.37358654
16493,0,0.37766916
16495,0,0.37806812
16496,0,0.37520763
16497,0,0.37897506
16499,0,0.37504506
16500,0,0.37085268
16504,0,0.41319743
16505,0,0.37358654
16507,0,0.38341832
16509,0,0.3750531
16512,0,0.37085268
16513,0,0.38375074
16514,0,0.37085268
16516,0,0.37869257
16517,0,0.37806812
16519,0,0.37085268
16520,0,0.41091493
16522,0,0.37085268
16524,0,0.3734899
16526,0,0.37991512
16529,0,0.38283926
16531,0,0.37358654
16532,0,0.37358654
16534,0,0.37869257
16536,0,0.37105003
16537,0,0.3858481
16538,0,0.4074468
16539,0,0.39395902
16541,0,0.37085268
16542,0,0.37735492
16543,0,0.37358654
16544,0,0.38078818
16545,0,0.37309566
16547,0,0.37124455
16549,0,0.37085268
16551,0,0.37869257
16554,0,0.37913847
16562,0,0.37732434
16563,0,0.37085268
16565,0,0.37354264
16566,0,0.4207587
16570,0,0.37105003
16573,0,0.37305894
16574,0,0.3714723
16575,0,0.3853655
16577,0,0.4207587
16578,0,0.37105003
16579,0,0.37104204
16580,0,0.39113697
16581,0,0.37105003
16582,0,0.4236215
16583,0,0.37089726
16584,0,0.37354264
16586,0,0.3715089
16587,0,0.37389597
16589,0,0.37085268
16591,0,0.4140897
16593,0,0.37519947
16594,0,0.3715089
16597,0,0.37085268
16599,0,0.37309566
16601,0,0.37085268
16602,0,0.39465582
16605,0,0.37085268
16606,0,0.37085268
16607,0,0.38107082
16609,0,0.37085268
16610,0,0.37611336
16611,0,0.37761247
16612,0,0.37387893
16614,0,0.37085268
16618,0,0.37394947
16620,0,0.37731758
16622,0,0.4193195
16625,0,0.37806812
16626,0,0.37305093
16627,0,0.3713281
16629,0,0.3774997
16631,1,0.4219202
16632,0,0.37085268
16633,1,0.42331684
16635,0,0.37593323
16637,0,0.41432855
16645,0,0.37483856
16648,0,0.38758543
16649,0,0.37085268
16651,0,0.41249904
16652,0,0.3758884
16658,1,0.37309566
16659,0,0.37085268
16660,0,0.3714723
16661,0,0.3767216
16664,0,0.37354264
16668,0,0.37085268
16669,0,0.37851033
16671,0,0.37104204
16673,0,0.37309566
16674,0,0.37085268
16675,0,0.37346962
16676,1,0.37085268
16680,0,0.37108666
16681,0,0.37108666
16682,0,0.38139275
16684,0,0.37837708
16685,0,0.37085268
16686,0,0.41992626
16690,0,0.37085268
16692,0,0.37358654
16694,1,0.4239193
16697,0,0.37912607
16706,0,0.37089726
16710,0,0.3734979
16716,0,0.3714723
16719,0,0.4145728
16722,0,0.37085268
16723,0,0.37421536
16725,0,0.37610078
16726,0,0.37504506
16727,0,0.37085268
16730,0,0.37085268
16731,0,0.4204825
16733,0,0.37103325
16734,0,0.37812307
16735,0,0.37533483
16736,0,0.38283926
16738,0,0.37443772
16739,0,0.3714723
16740,0,0.3774179
16741,0,0.3834668
16742,0,0.37681535
16752,0,0.4146231
16754,0,0.3748996
16756,0,0.40315363
16757,0,0.37085268
16763,0,0.37085268
16768,0,0.37085268
16770,0,0.37435165
16771,0,0.37443146
16773,0,0.38119522
16776,0,0.3734612
16779,0,0.37085268
16780,0,0.3714723
16781,0,0.37321323
16783,0,0.37105003
16784,0,0.37869257
16786,0,0.38126138
16787,0,0.37806812
16788,0,0.3714723
16790,0,0.37358654
16791,1,0.37806812
16792,0,0.37365258
16793,0,0.38295585
16794,0,0.37358654
16798,0,0.37108666
16800,0,0.37806812
16801,0,0.37100542
16802,0,0.42066774
16803,0,0.37912238
16805,0,0.37110046
16806,0,0.37105003
16807,0,0.37504506
16808,0,0.37806812
16809,0,0.3953634
16810,0,0.37305894
16812,0,0.37085268
16813,0,0.3736181
16814,0,0.37354264
16815,0,0.37869257
16816,0,0.3734979
16817,0,0.37365258
16819,0,0.39735633
16824,0,0.37573704
16828,0,0.380151
16833,0,0.37916297
16834,0,0.37394947
16837,0,0.3834668
16838,0,0.3758884
16840,0,0.3742396
16841,0,0.37731758
16843,0,0.37589732
16846,0,0.37089726
16848,0,0.3733527
16850,0,0.37573704
