ID,TARGET
14573,0.37435165
14574,0.37085268
14575,0.3774997
14578,0.37085268
14579,0.37115917
14580,0.37105003
14581,0.37508982
14583,0.37390405
14587,0.42414948
14588,0.4073823
14594,0.37085268
14596,0.37518626
14597,0.37358654
14600,0.4066509
14601,0.3774997
14603,0.37697828
14606,0.37869257
14607,0.37085268
14608,0.3761502
14610,0.38283926
14611,0.37680313
14612,0.3714723
14616,0.3751234
14623,0.3792367
14624,0.38283926
14625,0.37085268
14626,0.37916297
14627,0.38311023
14628,0.3715089
14631,0.4165179
14632,0.3834668
14633,0.37508982
14636,0.3956773
14637,0.3715089
14640,0.41021675
14641,0.37435165
14642,0.37407684
14645,0.37085268
14647,0.3737043
14648,0.38389775
14650,0.37483898
14651,0.37103325
14652,0.41925114
14653,0.41249904
14654,0.37354264
14655,0.37387893
14660,0.3734979
14661,0.37753236
14668,0.37085268
14669,0.37358654
14670,0.42219213
14671,0.37362966
14677,0.37085268
14679,0.3790905
14682,0.37085268
14683,0.3714723
14687,0.3734979
14690,0.37105003
14693,0.37573704
14694,0.37671113
14696,0.38973364
14697,0.37309566
14699,0.3921494
14700,0.3714723
14703,0.37562466
14704,0.3714723
14705,0.3757936
14706,0.3715089
14707,0.37508982
14708,0.38358206
14709,0.37341753
14711,0.37358654
14712,0.37085268
14716,0.38002634
14719,0.37129146
14720,0.37305093
14721,0.37085268
14724,0.37309566
14725,0.37103325
14729,0.37085268
14730,0.37806812
14731,0.37680313
14734,0.38389775
14735,0.37085268
14736,0.37085268
14737,0.37358654
14738,0.37085268
14739,0.37991512
14740,0.37812933
14743,0.37916297
14744,0.3956773
14745,0.37328976
14746,0.39354905
14749,0.37085268
14750,0.37105003
14752,0.37106386
14753,0.39693677
14756,0.37085268
14758,0.3726784
14759,0.3714723
14760,0.37085268
14766,0.37435165
14768,0.37305093
14775,0.38117236
14777,0.37573704
14779,0.37358654
14781,0.37164745
14783,0.3714723
14784,0.3759807
14785,0.3714723
14787,0.37105003
14788,0.42099714
14793,0.37504506
14798,0.39478302
14799,0.37358654
14808,0.37385467
14809,0.3774997
14816,0.4083865
14821,0.3750531
14828,0.41418284
14832,0.37773257
14835,0.37730554
14837,0.37498328
14838,0.37358654
14841,0.37358654
14843,0.37357274
14846,0.37504506
14847,0.37374514
14848,0.37358654
14849,0.37085268
14850,0.38283926
14852,0.3714723
14853,0.3834668
14855,0.37358654
14856,0.37085268
14858,0.38036016
14859,0.37085268
14861,0.38682458
14864,0.37606853
14868,0.37085268
14870,0.37085268
14874,0.3741072
14879,0.37358654
14882,0.37085268
14883,0.37354264
14884,0.3715089
14887,0.41788277
14888,0.37309566
14889,0.38300002
14891,0.37381274
14894,0.3953634
14896,0.3769093
14897,0.3956773
14899,0.3844326
14901,0.37085268
14903,0.37085268
14905,0.3963111
14911,0.37365258
14912,0.4236215
14913,0.37774116
14915,0.37358654
14919,0.37626958
14920,0.38358206
14921,0.3736799
14922,0.3732123
14924,0.38283926
14925,0.37508982
14926,0.37085268
14927,0.37358654
14928,0.38258275
14931,0.4083817
14933,0.4086632
14935,0.37872946
14936,0.38956124
14937,0.37305093
14939,0.37085268
14948,0.37085268
14949,0.37103325
14950,0.3774997
14953,0.40743598
14954,0.37085268
14957,0.37108666
14958,0.3742646
14959,0.3774997
14960,0.38016224
14961,0.4229041
14962,0.37362966
14964,0.38243428
14965,0.3714723
14967,0.3714723
14970,0.3715089
14971,0.37350592
14972,0.40896046
14973,0.37435165
14976,0.37427717
14978,0.4232258
14980,0.37358654
14981,0.38283926
14982,0.37411806
14983,0.37305093
14986,0.37394947
14987,0.37108666
14990,0.39513665
14991,0.37105003
14993,0.3782731
14994,0.37735492
14998,0.37593323
15000,0.3755849
15001,0.37687606
15004,0.37597004
15007,0.3714723
15008,0.37394625
15009,0.3736181
15011,0.37687606
15012,0.3956773
15013,0.3744256
15014,0.3738422
15019,0.37358654
15021,0.3774997
15024,0.3792367
15028,0.37358654
15029,0.37378186
15032,0.37085268
15035,0.39512882
15037,0.37414593
15039,0.3714723
15040,0.3734612
15041,0.41895434
15043,0.38232008
15044,0.37297046
15045,0.37085268
15048,0.3736181
15051,0.37309566
15052,0.37262413
15053,0.41953123
15054,0.37085268
15055,0.37108666
15056,0.41432855
15057,0.37085268
15058,0.37085268
15065,0.37354264
15068,0.37085268
15069,0.3761263
15070,0.38041884
15075,0.37394947
15077,0.38682458
15078,0.379118
15079,0.37912607
15080,0.39426166
15081,0.37309566
15084,0.3784389
15085,0.3790811
15086,0.37085268
15087,0.37305093
15088,0.37443772
15089,0.37301424
15090,0.4146231
15091,0.39173833
15092,0.37404135
15094,0.37387893
15095,0.37089726
15099,0.38119522
15100,0.3715089
15105,0.37687606
15106,0.37731758
15108,0.37085268
15110,0.37743515
15111,0.4239193
15112,0.37085268
15113,0.4170476
15115,0.37085268
15116,0.3714723
15117,0.3714723
15118,0.3740581
15119,0.3779315
15120,0.37085268
15121,0.37085268
15123,0.37085268
15126,0.37869257
15128,0.3742396
15132,0.3715089
15133,0.37181002
15134,0.37806812
15137,0.37085268
15138,0.37400866
15139,0.37975684
15140,0.3739735
15141,0.3750531
15144,0.37309566
15145,0.37105003
15146,0.37358654
15147,0.43199983
15148,0.37085268
15149,0.3714723
15151,0.42137054
15152,0.37085268
15153,0.37085268
15154,0.4083817
15155,0.38119522
15158,0.37103325
15160,0.37085268
15161,0.41432855
15164,0.37806812
15165,0.37427622
15166,0.42355278
15168,0.37309566
15170,0.37085268
15171,0.3714723
15172,0.37358654
15178,0.37359917
15182,0.37085268
15183,0.3714723
15184,0.379118
15185,0.37851033
15187,0.37085268
15189,0.37108666
15190,0.37085268
15192,0.37305093
15193,0.37089726
15196,0.37085268
15198,0.3714723
15199,0.37869257
15201,0.38733366
15206,0.375392
15208,0.37085268
15209,0.37383845
15211,0.37108666
15213,0.37085268
15214,0.37085268
15216,0.37085268
15217,0.41609952
15219,0.37085268
15220,0.37309566
15221,0.40624467
15222,0.37605238
15223,0.3715089
15224,0.3798798
15225,0.3712198
15226,0.4200938
15228,0.37085268
15230,0.4083817
15231,0.37680313
15232,0.37085268
15233,0.37152046
15234,0.37394074
15236,0.37309566
15237,0.4163112
15238,0.37468737
15239,0.37365258
15241,0.37687606
15247,0.3885284
15248,0.37085268
15249,0.37085268
15252,0.4146231
15253,0.37100542
15256,0.3830479
15266,0.3714723
15270,0.37085268
15271,0.37671113
15274,0.37869257
15279,0.3953634
15281,0.37085268
15282,0.38184813
15283,0.37085268
15284,0.37085268
15285,0.37105003
15286,0.37108666
15288,0.3714723
15290,0.37085268
15291,0.37085268
15292,0.3714723
15294,0.37085268
15296,0.37100542
15298,0.37085268
15299,0.39426166
15300,0.3761377
15302,0.37085268
15303,0.37085268
15305,0.37100542
15306,0.37365195
15307,0.41614044
15308,0.42404315
15312,0.37085268
15314,0.3739492
15319,0.37916297
15320,0.37100542
15322,0.3731236
15324,0.37108666
15325,0.46668622
15327,0.37774974
15328,0.37085268
15334,0.41895434
15335,0.43825433
15339,0.39514136
15340,0.37085268
15342,0.37678018
15343,0.3714723
15346,0.37085268
15347,0.3830826
15348,0.37358782
15350,0.37085268
15352,0.382024
15357,0.38638073
15359,0.37358654
15361,0.38375074
15363,0.3736181
15365,0.3715089
15368,0.37105003
15370,0.37447512
15374,0.37093386
15376,0.37305093
15379,0.37341753
15380,0.37108666
15382,0.37959692
15387,0.3737424
15388,0.4236215
15390,0.37597674
15391,0.37129146
15393,0.4207587
15394,0.37975684
15395,0.37305093
15397,0.38200396
15398,0.37399554
15399,0.37105003
15400,0.37105003
15401,0.3738422
15402,0.4117774
15403,0.37100542
15407,0.38375074
15408,0.3774997
15409,0.42112353
15410,0.37358654
15411,0.37358654
15413,0.3753291
15415,0.37085268
15417,0.37085268
15418,0.37085268
15419,0.37105003
15420,0.37381274
15421,0.3774997
15422,0.37912607
15427,0.37085268
15428,0.37358654
15432,0.37315392
15433,0.37106386
15434,0.37108666
15435,0.37085268
15436,0.37085268
15440,0.37869257
15444,0.4200192
15448,0.42132547
15450,0.4148941
15452,0.37105003
15454,0.37431493
15455,0.37085268
15459,0.37085268
15461,0.37085268
15462,0.3759252
15465,0.37358654
15468,0.37394947
15469,0.37593323
15470,0.37085268
15471,0.3714723
15473,0.37085268
15475,0.37415364
15476,0.37522355
15478,0.3715089
15479,0.37085268
15481,0.3714723
15483,0.37408304
15484,0.37358654
15486,0.3734612
15487,0.37435165
15489,0.37085268
15490,0.37085268
15493,0.37085268
15494,0.37085268
15495,0.38926965
15497,0.38369262
15498,0.37085268
15500,0.37129146
15501,0.37085268
15502,0.37770185
15504,0.3774818
15505,0.3745084
15506,0.37589732
15507,0.37165415
15509,0.37394074
15510,0.37394947
15512,0.41432855
15513,0.37309566
15515,0.37503272
15516,0.38283926
15517,0.37806812
15518,0.37085268
15519,0.39308327
15520,0.37687606
15522,0.3736181
15523,0.3774997
15524,0.37573105
15525,0.37305093
15526,0.37305093
15529,0.37389597
15531,0.3944532
15533,0.37427622
15534,0.37089726
15536,0.37305093
15537,0.39083362
15539,0.37358654
15540,0.3736181
15542,0.37420595
15543,0.3751495
15544,0.37394947
15546,0.42114794
15548,0.42464662
15550,0.37991512
15554,0.40065926
15556,0.3753372
15559,0.4017317
15560,0.37755245
15562,0.3714723
15564,0.37309566
15565,0.37085268
15566,0.37085268
15567,0.40878263
15569,0.37603834
15570,0.37085268
15575,0.3833207
15576,0.37434566
15577,0.37394947
15578,0.37869257
15579,0.37573475
15580,0.38119522
15581,0.37365258
15584,0.38870367
15585,0.37358654
15587,0.37427622
15589,0.37358654
15598,0.39912388
15599,0.37394947
15600,0.37085268
15601,0.37085268
15602,0.38375074
15607,0.37407434
15608,0.37494373
15612,0.3834668
15613,0.37364814
15614,0.40872145
15615,0.4236215
15616,0.37085268
15619,0.41215423
15620,0.37443772
15621,0.37869257
15622,0.37730554
15624,0.4146231
15625,0.37103325
15626,0.37687606
15627,0.37315392
15630,0.37085268
15632,0.37085268
15633,0.37309566
15636,0.37358654
15637,0.37358654
15638,0.37104204
15639,0.37085268
15641,0.39629984
15642,0.41270563
15643,0.3712198
15644,0.37687606
15649,0.37687606
15651,0.37358654
15654,0.37660742
15656,0.37680313
15657,0.37358654
15658,0.40748698
15663,0.37085268
15664,0.4232258
15665,0.37301424
15666,0.42696616
15667,0.37305093
15672,0.37085268
15674,0.37100542
15676,0.37869257
15677,0.3714723
15678,0.41304186
15682,0.37085268
15683,0.37394947
15684,0.37358654
15685,0.4103409
15686,0.37911308
15691,0.3774997
15694,0.37358654
15696,0.3767663
15699,0.37490943
15701,0.37730554
15703,0.41090345
15705,0.3834668
15706,0.37869257
15711,0.37435624
15713,0.3739735
15715,0.38792235
15717,0.37358654
15718,0.41800246
15719,0.37367618
15724,0.42137054
15726,0.3712198
15727,0.37358654
15729,0.37305894
15730,0.37358654
15732,0.3736181
15733,0.37348807
15734,0.37085268
15740,0.37358654
15743,0.37573475
15748,0.37358654
15750,0.3759252
15752,0.37430963
15754,0.37085268
15755,0.37085268
15756,0.37105003
15761,0.37354264
15762,0.37358654
15763,0.37085268
15764,0.4089579
15765,0.42034075
15768,0.37085268
15769,0.37085268
15771,0.41432855
15772,0.39649528
15776,0.37602937
15777,0.4173445
15782,0.37103325
15785,0.37108666
15786,0.37358654
15787,0.37108666
15788,0.37687606
15790,0.37320495
15792,0.41422436
15794,0.37935585
15795,0.37358654
15796,0.37358654
15797,0.37085268
15800,0.41665798
15803,0.3758884
15805,0.37869257
15806,0.37085268
15807,0.37806812
15808,0.37297046
15809,0.3742396
15812,0.37358654
15814,0.38543293
15815,0.37394074
15818,0.3742396
15819,0.37986976
15821,0.37085268
15822,0.37341753
15825,0.37504506
15828,0.39915678
15829,0.4083817
15831,0.3762172
15832,0.37105003
15833,0.37358654
15834,0.37358654
15835,0.40718725
15836,0.37085268
15837,0.3714723
15838,0.37085268
15839,0.37597004
15841,0.3755682
15845,0.37394947
15848,0.37508982
15851,0.37869257
15854,0.37358654
15857,0.37297046
15858,0.37687606
15859,0.38380027
15860,0.37358654
15861,0.38677356
15862,0.3734899
15863,0.37358654
15864,0.37394074
15865,0.377252
15867,0.3713281
15869,0.37869257
15871,0.38434553
15872,0.3715089
15875,0.37120396
15876,0.37085268
15878,0.37358654
15879,0.40850332
15880,0.4201779
15881,0.40823978
15883,0.4236215
15886,0.4236215
15888,0.37105003
15890,0.37358654
15891,0.37085268
15892,0.37358654
15894,0.4083817
15897,0.37100542
15898,0.37394074
15899,0.37358654
15900,0.37305093
15902,0.37358654
15903,0.37358654
15904,0.37085268
15907,0.37085268
15908,0.37358654
15909,0.37085268
15911,0.3803905
15915,0.40807113
15916,0.4176167
15917,0.37394947
15920,0.37806812
15922,0.37684512
15923,0.40007198
15924,0.37305093
15925,0.40303385
15926,0.41637594
15927,0.37358654
15933,0.37305093
15938,0.37281305
15939,0.37085268
15940,0.40233415
15941,0.376603
15942,0.37085268
15943,0.37085268
15944,0.37309566
15946,0.39454854
15948,0.37358654
15952,0.37358654
15953,0.37394074
15955,0.3837137
15958,0.3715089
15960,0.37687606
15961,0.3759148
15963,0.3771749
15965,0.3715089
15970,0.37252524
15971,0.37443772
15972,0.37916297
15973,0.37309566
15974,0.37929744
15976,0.37085268
15977,0.37869257
15980,0.37854722
15981,0.37435165
15985,0.37085268
15992,0.37483898
15993,0.3774997
15994,0.37305093
15995,0.3736181
15997,0.37714174
15999,0.37104204
16003,0.37610078
16005,0.37806812
16006,0.39923796
16009,0.37085268
16012,0.37358654
16015,0.37538582
16016,0.37497288
16017,0.37305093
16018,0.37085268
16021,0.37305093
16022,0.38283926
16023,0.37399137
16024,0.37504435
16025,0.37085268
16027,0.37280744
16028,0.38299948
16035,0.38277185
16037,0.37108666
16038,0.37806812
16040,0.3750531
16041,0.37379938
16042,0.37350386
16046,0.37556896
16047,0.37916297
16049,0.37085268
16053,0.37358654
16054,0.40010837
16055,0.37959692
16056,0.39250466
16057,0.37085268
16058,0.3774818
16059,0.40584335
16060,0.37358654
16064,0.37105003
16065,0.37394074
16066,0.37309566
16067,0.40642145
16068,0.37653336
16070,0.37366027
16072,0.3715089
16075,0.39475048
16076,0.37305093
16077,0.37100542
16079,0.3768347
16080,0.38127947
16082,0.37108666
16085,0.41432855
16086,0.3736181
16088,0.37367618
16091,0.37611336
16092,0.3750531
16095,0.37680313
16100,0.37735236
16101,0.37085268
16102,0.37085268
16105,0.37104204
16106,0.37354264
16108,0.37085268
16109,0.3785016
16110,0.37085268
16111,0.37354264
16113,0.3774997
16114,0.37394947
16116,0.37085268
16117,0.37354264
16124,0.3736952
16125,0.37105003
16126,0.4232258
16128,0.37085268
16130,0.37982026
16131,0.37358654
16132,0.37935486
16133,0.3734899
16139,0.37387893
16140,0.37108666
16144,0.3753739
16146,0.37358654
16152,0.37085268
16154,0.37267533
16155,0.4236215
16158,0.3740999
16159,0.38336396
16160,0.37556878
16161,0.3714723
16162,0.41432855
16164,0.3712198
16165,0.37991512
16170,0.37085268
16171,0.37309566
16172,0.43745068
16173,0.39930588
16175,0.37358654
16176,0.40986603
16178,0.37708506
16179,0.37174815
16182,0.37514147
16183,0.37593323
16187,0.37085268
16189,0.37085268
16190,0.37435165
16194,0.3714723
16196,0.39118
16200,0.3793435
16203,0.37103325
16204,0.37085268
16205,0.37869257
16206,0.38078818
16207,0.37309566
16211,0.3820709
16213,0.3715089
16214,0.38027462
16215,0.37597004
16218,0.37358654
16222,0.37085268
16224,0.3953634
16227,0.37687606
16228,0.37108666
16229,0.37812307
16230,0.37753648
16231,0.3793066
16232,0.37085268
16233,0.37916297
16234,0.38111782
16236,0.37354264
16239,0.4083817
16242,0.37305093
16245,0.3753739
16246,0.37305093
16247,0.4083817
16249,0.37085268
16250,0.37085268
16251,0.3812798
16253,0.37508982
16254,0.37305093
16255,0.3714723
16257,0.37103325
16259,0.37085268
16260,0.37301424
16262,0.37358654
16264,0.37394947
16265,0.37309566
16268,0.37309566
16270,0.3757593
16271,0.38035542
16273,0.37682748
16275,0.37729448
16279,0.37085268
16280,0.3740581
16282,0.3750531
16284,0.37806812
16285,0.3712383
16286,0.3791215
16287,0.37806812
16289,0.38183895
16291,0.37358654
16294,0.37387893
16295,0.37389597
16296,0.37085268
16300,0.37358654
16301,0.37358654
16303,0.37309566
16304,0.37085268
16305,0.3761377
16306,0.37305894
16307,0.37085268
16308,0.37121463
16313,0.3715089
16315,0.37869257
16316,0.3953634
16321,0.37409338
16322,0.37085268
16324,0.37100542
16326,0.37686685
16329,0.37358654
16331,0.37085268
16332,0.40977898
16333,0.3759148
16334,0.37085268
16335,0.37647566
16336,0.4083817
16337,0.37301424
16338,0.37085268
16339,0.37085268
16344,0.3713281
16345,0.37354264
16346,0.41432855
16347,0.37305093
16348,0.37464243
16356,0.37365258
16357,0.37358654
16358,0.37085268
16360,0.37085268
16361,0.37104204
16362,0.37358654
16364,0.37085268
16366,0.37085268
16368,0.3761873
16371,0.37085268
16374,0.3780888
16375,0.37358654
16383,0.3768388
16386,0.37358654
16390,0.37108666
16393,0.37085268
16395,0.37105003
16396,0.4120038
16398,0.3753291
16400,0.37309566
16403,0.37105003
16405,0.37108666
16407,0.37435165
16408,0.38380027
16411,0.377665
16415,0.38257414
16416,0.37108666
16418,0.38973364
16419,0.4083817
16420,0.37390405
16422,0.37869257
16424,0.375908
16425,0.3777013
16429,0.4242724
16430,0.3776026
16431,0.37085268
16433,0.37358654
16435,0.38095713
16437,0.37305093
16438,0.37504506
16439,0.40410396
16443,0.37104204
16448,0.37593323
16449,0.3714838
16450,0.42162195
16451,0.37358654
16453,0.37435165
16454,0.37085268
16457,0.37305093
16458,0.37427622
16460,0.37358654
16461,0.37085268
16462,0.42331684
16463,0.37806812
16468,0.40428847
16471,0.4140897
16472,0.3956773
16473,0.37085268
16475,0.37085268
16476,0.39008713
16477,0.37394947
16480,0.37085268
16481,0.37085268
16482,0.37305093
16484,0.37085268
16485,0.37354264
16494,0.3774997
16498,0.37370518
16501,0.39627063
16502,0.37085268
16503,0.37108666
16506,0.3795905
16508,0.37912607
16510,0.37358654
16511,0.37379938
16515,0.37085268
16518,0.37305093
16521,0.37379938
16523,0.37869257
16525,0.37446207
16527,0.37394947
16528,0.3736181
16530,0.37085268
16533,0.37659037
16535,0.4120038
16540,0.37991512
16546,0.37129146
16548,0.37301424
16550,0.37605238
16552,0.37085268
16553,0.37597674
16555,0.37309566
16556,0.37687606
16557,0.37085268
16558,0.37085268
16559,0.37305093
16560,0.3714723
16561,0.3789268
16564,0.37334344
16567,0.4273554
16568,0.37341753
16569,0.37129146
16571,0.4236215
16572,0.38103217
16576,0.37389597
16585,0.37886173
16588,0.37624314
16590,0.37085268
16592,0.37766916
16595,0.37354264
16596,0.37648532
16598,0.3740581
16600,0.37085268
16603,0.3777816
16604,0.37407684
16608,0.37348807
16613,0.37085268
16615,0.37991512
16616,0.39262927
16617,0.41973716
16619,0.37085268
16621,0.37085268
16623,0.39527342
16624,0.38364732
16628,0.37085268
16630,0.37085268
16634,0.37085268
16636,0.37358654
16638,0.37309566
16639,0.37085268
16640,0.37354264
16641,0.37365258
16642,0.37085268
16643,0.4083817
16644,0.37354264
16646,0.37108666
16647,0.37305093
16650,0.37100542
16653,0.42696616
16654,0.37447304
16655,0.37358654
16656,0.37085268
16657,0.3714723
16662,0.37085268
16663,0.3744218
16665,0.37085268
16666,0.37305093
16667,0.37085268
16670,0.38135403
16672,0.37350592
16677,0.3714723
16678,0.37085268
16679,0.37912607
16683,0.4050907
16687,0.37358654
16688,0.3714723
16689,0.37358654
16691,0.37358654
16693,0.41021675
16695,0.37469593
16696,0.3785743
16698,0.37869257
16699,0.3740241
16700,0.37305093
16701,0.37085268
16702,0.37358654
16703,0.37959692
16704,0.3783908
16705,0.3753555
16707,0.37104204
16708,0.37753764
16709,0.38571632
16711,0.43199983
16712,0.3790811
16713,0.37358654
16714,0.3811187
16715,0.4116114
16717,0.37105003
16718,0.37129146
16720,0.37500834
16721,0.37309566
16724,0.3714723
16728,0.37105003
16729,0.37358654
16732,0.3715089
16737,0.3761817
16743,0.37085268
16744,0.3758732
16745,0.38530883
16746,0.38333648
16747,0.3834668
16748,0.37359113
16749,0.37435165
16750,0.37165415
16751,0.37085268
16753,0.3734487
16755,0.37358654
16758,0.37415364
16759,0.3742396
16760,0.37305093
16761,0.37085268
16762,0.3714723
16764,0.37089726
16765,0.3739808
16766,0.37358654
16767,0.3737043
16769,0.37407684
16772,0.37085268
16774,0.38262928
16775,0.37085268
16777,0.3881272
16778,0.41215423
16782,0.37297046
16785,0.3715089
16789,0.37345678
16795,0.37085268
16796,0.39134878
16797,0.37085268
16799,0.42696616
16804,0.37358654
16811,0.37869257
16818,0.38368574
16820,0.37348807
16821,0.37358654
16822,0.37305093
16823,0.37100542
16825,0.37305894
16826,0.3777816
16827,0.37341753
16829,0.37358654
16830,0.37767714
16831,0.3834668
16832,0.37610078
16835,0.37085268
16836,0.37305093
16839,0.374401
16842,0.37358654
16844,0.3759252
16845,0.37804824
16847,0.3757499
16849,0.38892356
16854,0.37085268
16855,0.4170476
16857,0.3774997
16861,0.39617366
16863,0.37085268
16864,0.37108666
16867,0.40850332
16869,0.37402365
16872,0.37262413
16875,0.3714723
16877,0.37354264
16879,0.37085268
16880,0.37941003
16881,0.37085268
16885,0.37593323
16886,0.37365258
16887,0.37361524
16889,0.37085268
16890,0.3755077
16891,0.40315363
16893,0.37100542
16896,0.37309566
16898,0.37361374
16899,0.37390405
16900,0.37365258
16901,0.4236215
16902,0.37610006
16903,0.37309566
16905,0.3953634
16908,0.37320495
16909,0.37348807
16910,0.37597004
16911,0.37394074
16912,0.37358654
16913,0.37085268
16914,0.37358654
16917,0.3715089
16918,0.3714723
16922,0.37089726
16924,0.4083817
16929,0.37447512
16930,0.39950603
16932,0.37085268
16935,0.3780113
16936,0.37085268
16937,0.37897506
16938,0.37085268
16939,0.38765195
16941,0.37305093
16942,0.38475174
16945,0.37334344
16946,0.3791606
16947,0.37085268
16948,0.37085268
16949,0.37358654
16953,0.3796725
16959,0.37601012
16961,0.37085268
16962,0.37105003
16965,0.37382656
16966,0.37635097
16967,0.37100542
16969,0.41036236
16970,0.37467706
16974,0.37358654
16976,0.37305093
16979,0.37358654
16981,0.37610078
16982,0.3742396
16984,0.37593323
16987,0.37916297
16988,0.37358654
16991,0.3739735
16992,0.3896032
16993,0.37593323
16996,0.37085268
16997,0.37085268
16998,0.37108016
16999,0.37105003
17000,0.37358654
17001,0.374907
17002,0.37687606
17003,0.37108666
17004,0.37085268
17006,0.3714723
17009,0.37305093
17010,0.3797275
17016,0.38119522
17018,0.37085268
17019,0.41264778
17021,0.37085268
17022,0.37095812
17023,0.38263673
17024,0.37443772
17026,0.38653633
17029,0.3758884
17030,0.3774997
17031,0.37627283
17034,0.37085268
17039,0.37390405
17040,0.37085268
17044,0.37390405
17050,0.3742396
17053,0.37085268
17055,0.3715089
17056,0.37085268
17057,0.37085268
17059,0.37085268
17068,0.37305093
17069,0.37358654
17071,0.37401167
17075,0.3827566
17080,0.37085268
17085,0.37085268
17087,0.37085268
17089,0.41319743
17090,0.37085268
17091,0.37085268
17093,0.37085268
17094,0.3737775
17096,0.3784656
17100,0.37696475
17103,0.37085268
17104,0.3882433
17106,0.3715089
17108,0.38075125
17109,0.37085268
17110,0.37358654
17111,0.3768724
17112,0.37085268
17119,0.37379938
17121,0.37085268
17122,0.37108666
17123,0.37358654
17124,0.37085268
17126,0.3732795
17128,0.38113326
17129,0.37396893
17131,0.3714723
17132,0.37730554
17135,0.37085268
17137,0.37358654
17139,0.3741072
17140,0.37085268
17141,0.37715924
17142,0.37085268
17144,0.3713281
17146,0.37358654
17147,0.37085268
17149,0.37997454
17150,0.42039236
17151,0.37085268
17156,0.37085268
17159,0.37443772
17161,0.37085268
17163,0.37508982
17164,0.37593323
17167,0.3715089
17169,0.37085268
17170,0.37727997
17175,0.37394074
17177,0.37358654
17182,0.3714723
17185,0.3736181
17187,0.37435165
17190,0.37309566
17192,0.38389775
17193,0.37085268
17194,0.3714723
17197,0.3713281
17200,0.37425333
17201,0.41264778
17202,0.37358654
17204,0.37108666
17209,0.3750531
17212,0.37358654
17213,0.3750531
17215,0.37354264
17216,0.3736181
17217,0.37089726
17220,0.37105003
17221,0.37912607
17223,0.3712488
17224,0.37100542
17225,0.37316832
17226,0.38222426
17227,0.38413304
17231,0.37573704
17232,0.37358654
17234,0.37385926
17235,0.37365258
17237,0.37105003
17240,0.3755375
17241,0.37379208
17242,0.40082857
17243,0.3983465
17246,0.41319743
17247,0.37491557
17248,0.3714723
17249,0.3791215
17251,0.37305093
17254,0.37869257
17255,0.37085268
17259,0.374068
17261,0.37085268
17262,0.37301424
17266,0.37108666
17267,0.37085268
17269,0.4087678
17272,0.37365258
17276,0.43825433
17279,0.37358654
17281,0.37085268
17289,0.37104204
17290,0.37305093
17291,0.3742396
17293,0.43352884
17294,0.43745068
17297,0.41432855
17300,0.3736181
17301,0.37085268
17303,0.4080096
17304,0.37394947
17307,0.38247126
17310,0.37305093
17311,0.37085268
17313,0.37085268
17318,0.3714723
17319,0.37085268
17322,0.37085268
17324,0.3714723
17326,0.37869257
17333,0.37593323
17334,0.37305093
17335,0.37365258
17338,0.37085268
17339,0.37085268
17340,0.3956773
17343,0.37562466
17346,0.37085268
17351,0.37108666
17353,0.37085268
17354,0.37394947
17356,0.37354264
17357,0.3736181
17359,0.37108666
17362,0.41264778
17363,0.37085268
17367,0.38145047
17369,0.37085268
17370,0.37593323
17371,0.40850332
17373,0.37105003
17375,0.38694814
17377,0.38375074
17379,0.3714723
17380,0.37358654
17381,0.3715089
17382,0.43825433
17383,0.39447156
17384,0.37869257
17386,0.3757705
17387,0.37085268
17388,0.37869257
17389,0.37358654
17390,0.3768778
17391,0.37085268
17392,0.37427622
17393,0.3736181
17395,0.37105003
17396,0.37085268
17399,0.37897506
17400,0.37686014
17401,0.3714723
17402,0.3953634
17404,0.3749356
17408,0.37085268
17417,0.38855594
17420,0.38107082
17421,0.37105003
17422,0.37085268
17423,0.37085268
17425,0.39846614
17426,0.38177866
17427,0.37105003
17428,0.3752316
17429,0.38287494
17431,0.37893814
17432,0.38389775
17434,0.37105003
17435,0.37358654
17440,0.37085268
17443,0.41800246
17444,0.41733134
17446,0.4170476
17450,0.37768647
17453,0.37354264
17454,0.41432855
17456,0.3734979
17457,0.37358654
17461,0.37354264
17464,0.38389775
17465,0.3753294
17470,0.42137054
17472,0.37085268
17473,0.37730554
17474,0.39326218
17475,0.37108666
17476,0.41157287
17479,0.3742396
17480,0.3740581
17483,0.37677783
17485,0.37085268
17486,0.37085268
17488,0.3793435
17493,0.38187847
17501,0.37085268
17504,0.37085268
17507,0.37730554
17508,0.37305093
17511,0.37309566
17513,0.4160044
17515,0.37085268
17516,0.37104204
17518,0.37504506
17519,0.41215423
17520,0.37110046
17521,0.37916297
17525,0.3714723
17527,0.37085268
17528,0.4146231
17530,0.37350592
17532,0.37750793
17533,0.40771773
17535,0.37597004
17536,0.37869257
17537,0.4105295
17538,0.37704384
17539,0.37806812
17541,0.37089726
17542,0.37508982
17544,0.37451407
17546,0.37085268
17548,0.37522355
17549,0.37357274
17551,0.37108666
17552,0.37305894
17553,0.37631992
17555,0.37358654
17556,0.37358782
17562,0.37687606
17566,0.41001672
17567,0.37435165
17571,0.37358654
17573,0.37309566
17574,0.37869257
17576,0.37085268
17578,0.37354264
17581,0.37085268
17584,0.3736181
17586,0.37085268
17587,0.37301424
17588,0.37991512
17590,0.37334344
17591,0.37085268
17592,0.37687606
17594,0.37085268
17595,0.37309566
17598,0.37365258
17599,0.4079484
17601,0.37085268
17602,0.4207587
17603,0.37085268
